"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_branch","volant","hibernation_torpor","diet","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_lm_slope"
"285",10055,"Tribonyx ventralis","Tribonyx ventralis","Tribonyx","Black-tailed Native-hen","Birds","NotListed","NotListed",386.3,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,5.9,NA,NA,NA,9600950.25,11,724.822216171487,3,8,NA,NA,NA
"286",10640,"Acanthagenys rufogularis","Acanthagenys rufogularis","Acanthagenys","Spiny-cheeked Honeyeater","Birds","NotListed","NotListed",47.8,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.3,NA,NA,NA,4673851.875,14,701.41293442419,1,8,0.8,NA,0.000216635736934298
"287",10203,"Cygnus atratus","Cygnus atratus","Cygnus","Black Swan","Birds","NotListed","NotListed",5623.2,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,5.5,1,14600,5.5,6856994.25,12,668.024516899783,1,8,2,NA,NA
"288",10001,"Dromaius novaehollandiae","Dromaius novaehollandiae","Dromaius","Emu","Birds","NotListed","NotListed",34093.3,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,9.5,1.499938019,6059,14.2494111805,1563289.875,28,729.778562764591,1,8,3,NA,0.00026424951303334
"289",10558,"Cormobates leucophaeus","Cormobates leucophaea","Cormobates","White-throated Treecreeper","Birds","NotListed","NotListed",22,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,2.5,2,3102.5,5,5045014.125,10,733.511642235574,1,7,0,NA,9.55439536517814e-05
"290",10524,"Acrocephalus stentoreus","Acrocephalus stentoreus","Acrocephalus","Clamorous Reed Warbler","Birds","NotListed","NotListed",24.2,NA,NA,"Insessorial",0,1,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,4.2,NA,3869,NA,2911175.4375,10,652.911531336142,1,8,0.5,NA,NA
"291",10358,"Cheramoeca leucosternus","Cheramoeca leucosterna","Cheramoeca","White-backed Swallow","Birds","NotListed","NotListed",14.1,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,4.9,NA,NA,NA,11797614.5625,2,622.378976128289,1,8,0,NA,NA
"292",10335,"Apus pacificus","Apus pacificus","Apus","Fork-tailed Swift","Birds","NotListed","NotListed",39.4,NA,NA,"Aerial",1,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Invertivore",NA,1,1,1,1,0,0,2,NA,NA,NA,15880009.5,5,730.981774194512,1,8,0,NA,NA
"293",10648,"Mirafra javanica","Mirafra javanica","Mirafra","Horsfield's Bushlark","Birds","NotListed","NotListed",23,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,2.8,NA,NA,NA,12979703.25,10,708.454335815722,3,8,0,NA,NA
"294",10334,"Hirundapus caudacutus","Hirundapus caudacutus","Hirundapus","White-throated Needletail","Birds","Australia","Vulnerable",95.5,NA,NA,"Aerial",1,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Invertivore",NA,1,1,1,1,0,0,3.7,NA,NA,NA,3889782,23,700.00268008202,4,7,0.666666666666667,6,NA
"295",10229,"Milvus migrans","Milvus migrans","Milvus","Black Kite","Birds","NotListed","NotListed",734.1,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.5,1,8760,2.5,10099145.8125,4,656.289553624087,3,8,0,NA,NA
"296",10144,"Elseyornis melanops","Elseyornis melanops","Elseyornis","Black-fronted Dotterel","Birds","NotListed","NotListed",33,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3,NA,2524.583333455,NA,7848824.0625,8,705.042357322081,1,8,0.25,NA,NA
"297",10062,"Poliocephalus poliocephalus","Poliocephalus poliocephalus","Poliocephalus","Hoary-headed Grebe","Birds","NotListed","NotListed",239.9,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.4,NA,NA,NA,7173689.0625,10,695.5967834449,3,8,NA,NA,NA
"298",10466,"Aphelocephala leucopsis","Aphelocephala leucopsis","Aphelocephala","Southern Whiteface","Birds","NotListed","NotListed",12.3,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,3.35,NA,NA,NA,8657953.3125,6,633.79322894283,3,8,0.666666666666667,NA,0.000627215310604078
"299",10044,"Leucosarcia melanoleuca","Leucosarcia melanoleuca","Leucosarcia","Wonga Pigeon","Birds","NotListed","NotListed",428.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2,NA,5949.5,NA,3862550.8125,6,740.456215936371,4,4,0.714285714285714,NA,0.00075890745772385
"300",10641,"Entomyzon cyanotis","Entomyzon cyanotis","Entomyzon","Blue-faced Honeyeater","Birds","NotListed","NotListed",105.3,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.28,NA,NA,NA,5352231.9375,14,751.000958315799,3,8,3,NA,0.000428786243346855
"301",10465,"Smicrornis brevirostris","Smicrornis brevirostris","Smicrornis","Weebill","Birds","NotListed","NotListed",5.3,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.7,NA,NA,NA,8769186.5625,6,702.707750412857,1,8,0.666666666666667,NA,-0.000234109829581066
"302",10310,"Melopsittacus undulatus","Melopsittacus undulatus","Melopsittacus","Budgerigar","Birds","NotListed","NotListed",29,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Hollows",0,0,0,1,0,1,0,NA,NA,1,1,0,1,0,1,5,NA,7665,NA,8256355.3125,2,604.636721178145,14,8,1.42857142857143,NA,NA
"303",10101,"Anhinga novaehollandiae","Anhinga novaehollandiae","Anhinga","Darter","Birds","NotListed","NotListed",1480.1,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,NA,5840,NA,2237417.4375,15,722.648295244483,1,8,0,NA,NA
"304",10522,"Megalurus gramineus","Poodytes gramineus","Megalurus","Little Grassbird","Birds","NotListed","NotListed",14.1,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Water",0,0,0,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,NA,NA,NA,NA,2805799.5,10,689.127042809553,1,8,0,NA,NA
"305",10106,"Pelecanus conspicillatus","Pelecanus conspicillatus","Pelecanus","Australian Pelican","Birds","NotListed","NotListed",5505,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2,NA,18250,NA,2383764.1875,15,756.711155469761,3,8,0,NA,NA
"306",10207,"Tadorna tadornoides","Tadorna tadornoides","Tadorna","Australian Shelduck","Birds","NotListed","NotListed",1418.7,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,10.2,1,3011.25,10.2,917051.625,21,754.78102359588,3,8,0.5,NA,NA
"307",10213,"Malacorhynchus membranaceus","Malacorhynchus membranaceus","Malacorhynchus","Pink-eared Duck","Birds","NotListed","NotListed",372.8,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,6.9,1,NA,6.9,2212418.8125,12,746.011302291772,3,8,0,NA,NA
"308",10350,"Menura novaehollandiae","Menura novaehollandiae","Menura","Superb Lyrebird","Birds","NotListed","NotListed",972.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,1,1,NA,1,3782031.75,7,801.410211244602,4,4,1.11111111111111,NA,0.000474339648391468
"309",10268,"Callocephalon fimbriatum","Callocephalon fimbriatum","Callocephalon","Gang-gang Cockatoo","Birds","Australia","Endangered",256,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,2,NA,10037.5,NA,5469854.0625,14,748.160249700937,4,5,1.33333333333333,NA,8.34520559381407e-05
"310",10215,"Aythya australis","Aythya australis","Aythya","Hardhead","Birds","NotListed","NotListed",869.4,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,11,1,NA,11,1093515.1875,17,828.682520542372,3,8,0,NA,NA
"311",10421,"Psophodes olivaceus","Psophodes olivaceus","Psophodes","Eastern Whipbird","Birds","NotListed","NotListed",62.4,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2,NA,NA,NA,3523763.25,8,707.392208954314,4,4,1,3,0.00030088956712695
"312",10605,"Meliphaga lewinii","Meliphaga lewinii","Meliphaga","Lewin's Honeyeater","Birds","NotListed","NotListed",33.6,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.075,NA,4532.08333455,NA,1250903.25,14,727.725719952819,4,4,0.5,NA,0.000570417860820588
"313",10318,"Eurystomus orientalis","Eurystomus orientalis","Eurystomus","Dollarbird","Birds","NotListed","NotListed",143,NA,NA,"Aerial",1,0,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Invertivore",NA,1,1,1,1,0,0,3.5,NA,NA,NA,4694036.0625,8,774.618397530982,3,7,NA,NA,0.000490142181858781
"314",10125,"Chroicocephalus novaehollandiae","Larus novaehollandiae","Chroicocephalus","Silver Gull","Birds","NotListed","NotListed",269,NA,NA,"Generalist",0,0,1,0,0,1,0,0,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,NA,NA,NA,NA,2225571.1875,12,768.504631666041,1,8,4,6.5,NA
"315",10205,"Dendrocygna eytoni","Dendrocygna eytoni","Dendrocygna","Plumed Whistling-Duck","Birds","NotListed","NotListed",790,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,11,1,NA,11,5126257.125,13,703.510102444946,3,8,NA,NA,NA
"316",10779,"Zoothera lunulata","Zoothera lunulata","Zoothera","Bassian Thrush","Birds","NotListed","NotListed",130,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.25,NA,NA,NA,783710.4375,11,764.133116348258,4,4,2,-3.5,0.00039667947668142
"317",10148,"Recurvirostra novaehollandiae","Recurvirostra novaehollandiae","Recurvirostra","Red-necked Avocet","Birds","NotListed","NotListed",325,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.95,1,NA,3.95,706770.5625,22,895.341610065109,14,8,0,NA,NA
"318",10506,"Pycnoptilus floccosus","Pycnoptilus floccosus","Pycnoptilus","Pilotbird","Birds","Australia","Vulnerable",28.9,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,1.7,NA,NA,NA,526646.8125,13,673.822532845552,4,4,NA,NA,0.000293627126214315
"319",10525,"Cisticola exilis","Cisticola exilis","Cisticola","Golden-headed Cisticola","Birds","NotListed","NotListed",7,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,3.1,NA,NA,NA,488551.5,16,918.357753288171,1,7,NA,NA,NA
"320",10585,"Plectorhyncha lanceolata","Plectorhyncha lanceolata","Plectorhyncha","Striped Honeyeater","Birds","NotListed","NotListed",40.6,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,3.02,NA,NA,NA,2711464.875,5,684.00472745067,14,6,2.5,NA,6.94805840826107e-05
"321",10192,"Nycticorax caledonicus hillii","Nycticorax caledonicus","Nycticorax","Nankeen Night Heron","Birds","NotListed","NotListed",856,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.2,NA,NA,NA,563142.375,13,903.530538250063,1,7,0.333333333333333,-3.5,NA
"322",10297,"Northiella haematogaster","Northiella haematogaster","Northiella","Blue Bonnet","Birds","NotListed","NotListed",85.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Hollows",0,0,0,1,0,1,0,"Omnivore",NA,1,1,0,1,1,0,5,NA,5584.5,NA,3139458.75,4,627.091735000953,14,7,1.5,NA,NA
"323",10373,"Monarcha melanopsis","Monarcha melanopsis","Monarcha","Black-faced Monarch","Birds","NotListed","NotListed",22.7,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.4,NA,NA,NA,1028259.5625,5,720.573450317055,4,4,2,NA,0.000681066612076769
"324",10198,"Cereopsis novaehollandiae","Cereopsis novaehollandiae","Cereopsis","Cape Barren Goose","Birds","NotListed","NotListed",3560,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,4.24,1,10256.5,4.24,1294162.3125,10,929.958607086741,1,7,NA,NA,NA
"325",10441,"Drymodes brunneopygia","Drymodes brunneopygia","Drymodes","Southern Scrub-robin","Birds","NotListed","NotListed",33,NA,NA,"Generalist",0,0,0,0,0,1,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,1,NA,NA,NA,840435.75,5,1025.00904766246,1,6,1.66666666666667,NA,0.000150496508397437
"326",10589,"Sugamel niger","Sugomel nigrum","Sugamel","Black Honeyeater","Birds","NotListed","NotListed",9.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Infloresence",NA,1,1,0,1,0,0,1.98,NA,NA,NA,10590157.6875,3,607.791508369492,3,8,1,NA,NA
"327",10168,"Gallinago hardwickii","Gallinago hardwickii","Gallinago","Latham's Snipe","Birds","NotListed","NotListed",151.3,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,NA,NA,NA,894796.875,18,882.784058228122,3,7,0,NA,NA
"328",10217,"Biziura lobata","Biziura lobata","Biziura","Musk Duck","Birds","Victoria","Vulnerable",1928.5,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,2.799843628,1,NA,2.799843628,201973.5,16,1004.37965870734,1,7,0,NA,NA
"329",10046,"Gallirallus philippensis","Hypotaenidia philippensis","Gallirallus","Buff-banded Rail","Birds","NotListed","NotListed",205.9,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,NA,NA,NA,NA,295963.875,8,899.026232603317,1,7,1,NA,NA
"330",10586,"Myzomela sanguinolenta","Myzomela sanguinolenta","Myzomela","Scarlet Honeyeater","Birds","NotListed","NotListed",8.3,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Infloresence",NA,1,1,0,1,0,0,2,NA,NA,NA,2543830.3125,11,687.88218563457,1,7,NA,NA,NA
"331",10178,"Plegadis falcinellus","Plegadis falcinellus","Plegadis","Glossy Ibis","Birds","NotListed","NotListed",626.6,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.5,1,9782,3.5,349833.9375,23,892.874459609523,3,7,0,NA,NA
"332",10147,"Cladorhynchus leucocephalus","Cladorhynchus leucocephalus","Cladorhynchus","Banded Stilt","Birds","NotListed","NotListed",216,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.25,NA,NA,NA,256420.6875,18,1148.56104073399,14,7,0,NA,NA
"333",10061,"Tachybaptus novaehollandiae","Tachybaptus novaehollandiae","Tachybaptus","Australasian Grebe","Birds","NotListed","NotListed",219,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4.1,NA,NA,NA,404250.75,8,1303.08669324643,1,7,0,NA,NA
"334",10319,"Alcedo azurea","Ceyx azureus","Alcedo","Azure Kingfisher","Birds","NotListed","NotListed",34.9,NA,NA,"Insessorial",0,1,1,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Carnivore",NA,1,1,0,1,0,0,5.6,NA,NA,NA,124157.8125,11,902.296018219961,1,5,0,NA,0.000111940298507452
"335",10157,"Actitis hypoleucos","Actitis hypoleucos","Actitis","Common Sandpiper","Birds","Victoria","Vulnerable",48,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,5292.5,4,429274.6875,5,1207.05418007229,1,7,NA,NA,NA
"336",10173,"Stiltia isabella","Stiltia isabella","Stiltia","Australian Pratincole","Birds","NotListed","NotListed",65.5,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Invertivore",NA,1,1,1,1,0,0,1.95,NA,NA,NA,1170105.75,9,743.654119105184,14,7,-4,NA,NA
"337",10348,"Scythrops novaehollandiae","Scythrops novaehollandiae","Scythrops","Channel-billed Cuckoo","Birds","NotListed","NotListed",684,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Infloresence",NA,1,1,0,1,0,0,2.08,NA,NA,NA,858377.25,8,664.028517801107,4,4,2,NA,NA
"338",10934,"Philomachus pugnax","Calidris pugnax","Philomachus","Ruff","Birds","NotListed","NotListed",131.7,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,NA,NA,NA,NA,9304156.125,13,580.216106093319,1,8,NA,NA,NA
"339",10114,"Sterna striata","Sterna striata","Sterna","White-fronted Tern","Birds","NotListed","NotListed",129,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,1.09,NA,NA,NA,2183476.5,19,743.278709408825,1,8,0,NA,NA
"340",10153,"Limosa lapponica","Limosa lapponica","Limosa","Bar-tailed Godwit","Birds","Australia","Vulnerable",291.7,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,12075.41666545,4,150158.8125,8,1786.64600383547,1,7,0.166666666666667,NA,NA
"341",10513,"Amytornis striatus striatus","Amytornis striatus","Amytornis","Striated Grasswren","Birds","NotListed","NotListed",19.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,2.45,NA,NA,NA,422425.125,2,840.314703856153,14,4,2.14285714285714,NA,9.35670247198238e-05
"342",10132,"Erythrogonys cinctus","Erythrogonys cinctus","Erythrogonys","Red-kneed Dotterel","Birds","NotListed","NotListed",51.4,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.83,NA,NA,NA,96865.875,3,1365.51222658985,1,7,NA,NA,NA
"343",10028,"Columba leucomela","Columba leucomela","Columba","White-headed Pigeon","Birds","NotListed","NotListed",420,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Omnivore",NA,1,1,0,1,1,0,1,NA,NA,NA,112428,2,722.44563329725,4,3,1,NA,NA
"344",10115,"Thalasseus bergii","Thalasseus bergii","Thalasseus","Crested Tern","Birds","NotListed","NotListed",328,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,1,1,7424.1,1,219515.0625,1,2077.022316905,1,4,0,NA,NA
"345",10129,"Arenaria interpres","Arenaria interpres","Arenaria","Ruddy Turnstone","Birds","Victoria","Endangered",136,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Ground",0,0,1,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,4,1,7817.08333455,4,38880,1,1033.23672364486,1,5,0,NA,NA
"346",10347,"Eudynamys orientalis","Eudynamys orientalis","Eudynamys","Eastern Koel","Birds","NotListed","NotListed",194.9,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Infloresence",NA,1,1,0,1,0,0,1,NA,NA,NA,126744.75,5,627.684588502577,1,4,0,8,NA
"347",10673,"Dicrurus bracteatus","Dicrurus bracteatus","Dicrurus","Spangled Drongo","Birds","NotListed","NotListed",85.5,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Invertivore",NA,1,1,1,1,0,0,3.9,NA,2889.583333455,NA,254253.9375,6,665.014673518226,1,3,NA,NA,NA
"348",10060,"Podiceps cristatus","Podiceps cristatus","Podiceps","Great Crested Grebe","Birds","NotListed","NotListed",731,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.77,1.5,7026.25,5.655,83475.5625,4,1265.61543365253,1,7,3,NA,NA
"349",10029,"Macropygia amboinensis","Macropygia amboinensis","Macropygia","Brown Cuckoo-Dove","Birds","NotListed","NotListed",237,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,0,"Infloresence",NA,1,1,0,1,0,0,1,NA,NA,NA,61114.5,1,567.012737469554,4,2,1.42857142857143,0,NA
"350",10241,"Pandion cristatus","Pandion haliaetus","Pandion","Osprey","Birds","NotListed","NotListed",1483.2,NA,NA,"Aerial",1,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3,1,11680,3,13076.4375,2,3370.26131209395,1,3,NA,NA,NA
"351",10193,"Butorides striatus","Butorides striata","Butorides","Striated Heron","Birds","NotListed","NotListed",201.5,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3,1,2889.583333455,3,946.6875,0,592.360749124367,4,2,NA,NA,NA
"352",10652,"Stagonopleura guttata","Stagonopleura guttata","Stagonopleura","Diamond Firetail","Birds","Victoria","Vulnerable",17.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,30.15,2,NA,60.3,1400510.25,16,786.024785837414,3,8,0.8,NA,0.00060060055086165
"353",10050,"Porzana pusilla palustris","Zapornia pusilla","Porzana","Baillon's Crake","Birds","NotListed","NotListed",35.4,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,NA,NA,NA,NA,1266688.125,15,785.679335615718,3,8,0.333333333333333,NA,NA
"354",10187,"Ardea alba modesta","Ardea alba","Ardea","Eastern Great Egret","Birds","Victoria","Vulnerable",871.3,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,3.7,1.5,8334.41,5.55,429213.9375,13,949.304892962131,3,7,NA,NA,NA
"355",10177,"Antigone rubicunda","Antigone rubicunda","Antigone","Brolga","Birds","Victoria","Endangered",6222.8,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Omnivore",NA,1,1,0,1,1,0,NA,NA,NA,NA,698144.0625,14,756.466143177353,3,7,0,NA,NA
"356",10385,"Melanodryas cucullata","Melanodryas cucullata","Melanodryas","Hooded Robin","Birds","Victoria","Vulnerable",21.1,NA,NA,"Insessorial",0,1,0,0,0,0,0,0,"Branch",0,0,0,0,1,1,0,"Invertivore",NA,1,1,1,1,0,0,2.25,NA,NA,NA,727314.1875,27,824.487490839335,1,8,1.33333333333333,NA,1.15404402487785e-05
"357",10045,"Lewinia pectoralis","Lewinia pectoralis","Lewinia","Lewin's Rail","Birds","Victoria","Vulnerable",78.1,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,5,NA,NA,NA,1209841.3125,11,773.198649654866,1,5,0.333333333333333,NA,NA
"358",10216,"Oxyura australis","Oxyura australis","Oxyura","Blue-billed Duck","Birds","Victoria","Vulnerable",798,NA,NA,"Aquatic",0,0,1,0,0,0,0,0,"Water",0,0,0,0,0,1,0,"Herbivore",NA,1,1,0,1,0,0,5.5,1,5840,5.5,159762.375,17,1101.7846629129,1,7,0.333333333333333,-1,NA
"359",10675,"Struthidea cinerea","Struthidea cinerea","Struthidea","Apostlebird","Birds","Victoria","Vulnerable",132,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,"Omnivore",NA,1,1,0,1,1,0,3.35,1.5,9125,5.025,2729760.75,5,772.596357183459,14,6,0.875,NA,0.000401425540626038
"360",10186,"Ardea intermedia plumifera","Ardea intermedia","Ardea","Intermediate Egret","Birds","Victoria","Critically Endangered",458.8,NA,NA,"Terrestrial",0,0,1,0,0,0,0,1,"Water",0,0,0,0,0,1,0,"Carnivore",NA,1,1,0,1,0,0,NA,NA,NA,NA,765855,14,1014.58517467927,3,7,0,NA,NA
"361",10031,"Geopelia cuneata","Geopelia cuneata","Geopelia","Diamond Dove","Birds","Victoria","Vulnerable",31.6,NA,NA,"Terrestrial",0,0,0,0,0,0,0,1,"Branch",0,0,0,0,1,1,0,NA,NA,1,1,0,1,0,1,2,NA,NA,NA,773043.75,8,742.220012258035,3,8,0.909090909090909,-1.5,NA
